"seqnames","start","end","name","a","nsites"
"10",27437833,27508786,"10_27437833_27508786",0.072890474540834,8
"10",27512265,28030433,"10_27512265_28030433",-0.0844281039339709,4
"10",28101439,28345552,"10_28101439_28345552",0.0124636152748478,5
"10",29762765,29821101,"10_29762765_29821101",-0.102768141086024,4
"10",29821456,30740673,"10_29821456_30740673",0.0407763112291859,13
"10",30747011,32097679,"10_30747011_32097679",-0.00885681011060301,10
"10",32097920,32308887,"10_32097920_32308887",0.0815004207455441,5
"10",32309948,32561095,"10_32309948_32561095",0.0432945294551089,6
"10",33474554,34606266,"10_33474554_34606266",0.05184262406207,5
"10",38242621,43292971,"10_38242621_43292971",-0.0440162396050598,7
"10",43871141,45480418,"10_43871141_45480418",-0.0101632756090862,5
"10",46280955,48426761,"10_46280955_48426761",0.21113727131383,4
"10",49482584,50255089,"10_49482584_50255089",0.040488568624559,9
"10",50256521,50679166,"10_50256521_50679166",0.0521985343131536,6
"10",50680420,50828659,"10_50680420_50828659",-0.0290024463025495,6
"10",50830141,50948883,"10_50830141_50948883",0.085732574499296,5
"10",50950872,51579282,"10_50950872_51579282",0.0854673297263232,4
"10",51580554,52566640,"10_51580554_52566640",8.32667268468867e-17,6
"10",53893598,55566890,"10_53893598_55566890",0.0952664507263863,9
"10",55568450,55892767,"10_55568450_55892767",-0.113094976425124,7
"10",55912858,58120144,"10_55912858_58120144",0.0370475331659379,6
"10",61004815,61552869,"10_61004815_61552869",0.00280861966462577,6
"10",61554229,61843375,"10_61554229_61843375",0.0965971424527435,4
"10",64403684,64949206,"10_64403684_64949206",0.0120309845708303,4
"10",65379413,69407271,"10_65379413_69407271",-0.0803013926088508,7
"10",69925457,70056742,"10_69925457_70056742",0.136883814877687,5
"10",70768595,70956839,"10_70768595_70956839",-0.0294495994662975,8
"10",70958126,71016887,"10_70958126_71016887",0.00679641341728202,5
"10",71017081,71149052,"10_71017081_71149052",-0.0678682316874452,4
"10",71151879,71562473,"10_71151879_71562473",-0.00733431609789906,5
"10",71657229,71876530,"10_71657229_71876530",0.0784235518036443,5
"10",71974254,72298164,"10_71974254_72298164",-0.140334148553096,5
"10",72299334,72505062,"10_72299334_72505062",-0.0612986442629327,10
"10",72509576,72628190,"10_72509576_72628190",0.0549389860478827,13
"10",72629547,73055717,"10_72629547_73055717",0.0211557338387878,9
"10",73437211,73521783,"10_73437211_73521783",-0.0415856601012837,4
"10",73537435,73570326,"10_73537435_73570326",-0.0617434301133161,9
"10",73571070,73765740,"10_73571070_73765740",0.0486691942073079,5
"10",75612010,75842302,"10_75612010_75842302",0.0340118415245433,7
"10",75843122,75889750,"10_75843122_75889750",-0.0506530785708512,4
"10",76738980,76910864,"10_76738980_76910864",0.106765885883342,7
"10",78872123,79579223,"10_78872123_79579223",0.00531547149505904,8
"10",79579651,79742575,"10_79579651_79742575",0.0606609714515926,5
"10",81372066,81921784,"10_81372066_81921784",0.116919389535505,7
"10",81923103,82112357,"10_81923103_82112357",0.0480178131040824,12
"10",85957540,86007503,"10_85957540_86007503",0.0223755372676672,11
"10",88231963,88451822,"10_88231963_88451822",0.0446408159095671,5
"10",88704017,88836413,"10_88704017_88836413",-0.0144511051118633,7
"10",90429592,90573052,"10_90429592_90573052",-0.11432829984576,9
"10",90701540,91005550,"10_90701540_91005550",-6.93889390390723e-17,4
"10",91007293,91465198,"10_91007293_91465198",-0.00735834066537282,12
"10",91469100,91520393,"10_91469100_91520393",0.0155744320826643,13
"10",91522393,92675398,"10_91522393_92675398",-0.065776239955467,4
"10",92675537,93238022,"10_92675537_93238022",-0.0657284679658023,4
"10",93240849,93582119,"10_93240849_93582119",-0.143386800600871,4
"10",93586772,93622756,"10_93586772_93622756",0.0740466716805624,4
"10",95076469,95116605,"10_95076469_95116605",0.0840725647769383,6
"10",95168542,95353792,"10_95168542_95353792",2.4980018054066e-16,4
"10",95360148,95425175,"10_95360148_95425175",-0.0341223578415014,9
"10",95430525,95849133,"10_95430525_95849133",0.0789381330376323,6
"10",95891929,96044722,"10_95891929_96044722",0.0228526589027467,7
"10",96306132,96443744,"10_96306132_96443744",-0.0509114300908932,5
"10",96707534,96979728,"10_96707534_96979728",0.0294485045837904,7
"10",96997680,97131806,"10_96997680_97131806",0.047924040752582,4
"10",98321733,98709052,"10_98321733_98709052",-0.0253937496400043,7
"10",99358844,99439662,"10_99358844_99439662",-0.0116099950786407,6
"10",99498233,99642585,"10_99498233_99642585",0.0785099440171685,8
"10",99655000,100013553,"10_99655000_100013553",0.0353849397493026,4
"10",100015332,100160014,"10_100015332_100160014",0.0329190498979093,11
"10",101594135,101667851,"10_101594135_101667851",0.0112006250849251,11
"10",102239629,102262241,"10_102239629_102262241",0.0495279558708743,5
"10",102265116,102306338,"10_102265116_102306338",0.0217009455714034,10
"10",102703781,102740101,"10_102703781_102740101",-0.026660858040216,4
"10",102740333,102783367,"10_102740333_102783367",0.0535258102191863,8
"10",103221736,103347117,"10_103221736_103347117",0.0222039377026407,4
"10",103354413,103542681,"10_103354413_103542681",0.0451522769924361,4
"10",104195943,104262404,"10_104195943_104262404",0.0139981581991249,11
"10",104263908,104449700,"10_104263908_104449700",0.0891230070146706,5
"10",104594540,104831596,"10_104594540_104831596",0.028519861377877,7
"10",104835841,105048426,"10_104835841_105048426",0.0175854666232007,5
"10",105187084,105218508,"10_105187084_105218508",0.0163366348534751,8
"10",105803581,105830327,"10_105803581_105830327",-0.0928725047423924,5
"10",106128179,106899244,"10_106128179_106899244",8.32667268468867e-17,5
"10",106907373,108337043,"10_106907373_108337043",0.114792089431858,4
"10",108468979,111643906,"10_108468979_111643906",-0.0266560579047084,7
"10",114575047,115340451,"10_114575047_115340451",-0.0284195465952079,5
"10",115341633,115374705,"10_115341633_115374705",0.171561943299675,4
"10",115375469,115411666,"10_115375469_115411666",0.0474476546980604,12
"10",115412692,115534092,"10_115412692_115534092",0.00199312536798997,9
"10",116073628,116251637,"10_116073628_116251637",-0.009825427209113,5
"10",117823907,118220802,"10_117823907_118220802",0.020621480191309,5
"10",118225560,118352053,"10_118225560_118352053",5.68989300120393e-16,5
"10",118354240,118427823,"10_118354240_118427823",0.0433708949470785,6
"10",123661904,123974966,"10_123661904_123974966",0.011014742776159,17
"10",123976140,124058649,"10_123976140_124058649",0.0113304021349188,7
"10",124066702,124249142,"10_124066702_124249142",-0.0643662522614604,9
"10",124608761,124800895,"10_124608761_124800895",0.0969631192948995,5
"10",126714649,127434499,"10_126714649_127434499",0.0491552466291213,5
"10",127436103,127505068,"10_127436103_127505068",0.0169960026361864,7
"10",127512125,127569393,"10_127512125_127569393",3.88578058618805e-16,4
"10",127755284,128202508,"10_127755284_128202508",1.52655665885959e-16,6
"10",128925931,129231692,"10_128925931_129231692",0.0691201934777234,6
"10",129237289,129866550,"10_129237289_129866550",0.0144243222010431,7
"10",129867954,129923931,"10_129867954_129923931",2.22044604925031e-16,11
"10",131334503,131965244,"10_131334503_131965244",0.0878478981000522,5
"10",133787295,134179054,"10_133787295_134179054",-0.00561925608627859,23
"10",134188568,134664809,"10_134188568_134664809",-0.0367898866260613,10
"11",314169,558979,"11_314169_558979",-0.0177073216406836,19
"11",587257,688057,"11_587257_688057",0.037065300059409,17
"11",688329,900110,"11_688329_900110",3.60822483003176e-16,15
"11",900934,1088847,"11_900934_1088847",0.174552512348283,15
"11",1090780,1718865,"11_1090780_1718865",-0.088259613483451,9
"11",1776134,2972545,"11_1776134_2972545",0.0113267504363215,44
"11",4388579,4626734,"11_4388579_4626734",-0.0118181490305319,10
"11",4661019,5068691,"11_4661019_5068691",-0.0201464208706107,36
"11",5079878,5364754,"11_5079878_5364754",-0.0115230864922653,15
"11",5372736,5662459,"11_5372736_5662459",0.0366229849631167,20
"11",5663634,5878932,"11_5663634_5878932",-0.0506990309069874,15
"11",5905521,6244468,"11_5905521_6244468",-0.014572193437363,11
"11",6244838,6415271,"11_6244838_6415271",0.025026046265984,4
"11",6415426,6461516,"11_6415426_6461516",0.0380102982430557,4
"11",6651228,6943225,"11_6651228_6943225",-0.00148707771793523,13
"11",7334624,7661101,"11_7334624_7661101",0.0342604248166443,5
"11",7662708,7718346,"11_7662708_7718346",-0.0124024309346616,11
"11",7721841,8060575,"11_7721841_8060575",0.0309813655563006,17
"11",8111155,8252051,"11_8111155_8252051",-0.112385505698889,6
"11",8724117,8951080,"11_8724117_8951080",0.0655497242903186,6
"11",8953687,9072257,"11_8953687_9072257",0.00628763302465302,8
"11",9603077,9805985,"11_9603077_9805985",-0.0157462538494967,7
"11",9917488,10483287,"11_9917488_10483287",0.0489438674883114,4
"11",10500071,10581441,"11_10500071_10581441",0.0463099128060323,6
"11",10582040,10776744,"11_10582040_10776744",0.0584766121611103,6
"11",12257722,12399330,"11_12257722_12399330",0.0551091119151931,4
"11",17434211,17498323,"11_17434211_17498323",0.48993587336002,4
"11",18062191,18269558,"11_18062191_18269558",0.023003302065702,5
"11",18422382,18502182,"11_18422382_18502182",0.0249838101241327,4
"11",18633859,18741832,"11_18633859_18741832",2.4980018054066e-16,4
"11",18743080,19173867,"11_18743080_19173867",-0.0200795295680216,10
"11",19256289,20071447,"11_19256289_20071447",-0.0556720619526816,5
"11",20473674,20676414,"11_20473674_20676414",0.0106100305172385,14
"11",22364791,24750832,"11_22364791_24750832",0.0269260248687636,7
"11",24759765,26574892,"11_24759765_26574892",-0.0495758966927582,5
"11",26581264,26700362,"11_26581264_26700362",-0.121158616252612,8
"11",31312192,31648741,"11_31312192_31648741",-0.019749939680013,4
"11",32987844,33083272,"11_32987844_33083272",-0.0407642063890077,13
"11",33768665,34107766,"11_33768665_34107766",-0.0202094837841398,5
"11",34181793,34492588,"11_34181793_34492588",0.074386294868923,6
"11",35226057,35454440,"11_35226057_35454440",-0.0512283382047282,4
"11",35456058,36296322,"11_35456058_36296322",-0.0176984936601353,4
"11",36654832,43380663,"11_36654832_43380663",-0.124489528506638,4
"11",43511787,43923275,"11_43511787_43923275",4.02455846426619e-16,8
"11",43940586,44097142,"11_43940586_44097142",-0.0109560628642713,5
"11",44257841,44948308,"11_44257841_44948308",0.0717962435414116,8
"11",45991364,46456587,"11_45991364_46456587",0.00851107445805536,6
"11",46724252,46772805,"11_46724252_46772805",0.0640401088354397,5
"11",46889528,46916370,"11_46889528_46916370",-0.0104021720245612,9
"11",47187817,47236814,"11_47187817_47236814",0.0170962938924281,5
"11",47765503,47820015,"11_47765503_47820015",0.00943602259834336,4
"11",47861928,48177426,"11_47861928_48177426",0.031046491639496,5
"11",48177535,49196529,"11_48177535_49196529",0.115484390849793,20
"11",49197409,55588047,"11_49197409_55588047",-0.0129434099159326,19
"11",55594693,56020698,"11_55594693_56020698",-0.00282730375821426,10
"11",56043113,56954954,"11_56043113_56954954",0.0956027882717174,29
"11",57369506,57466890,"11_57369506_57466890",-0.101878083455199,5
"11",57572133,58170882,"11_57572133_58170882",0.0507538603011301,7
"11",58189803,58390339,"11_58189803_58390339",0.0553140821710902,8
"11",59611350,59837148,"11_59611350_59837148",-0.118615688839483,4
"11",59857163,60105420,"11_59857163_60105420",0.0146040764926597,7
"11",60107337,60234533,"11_60107337_60234533",0.0713819362559808,9
"11",60688356,60778607,"11_60688356_60778607",-0.0529146213366395,5
"11",61135393,61252288,"11_61135393_61252288",0.00739094569666372,4
"11",61252808,61495759,"11_61252808_61495759",0.0680177180245959,7
"11",62010759,62303570,"11_62010759_62303570",0.0720611242904627,7
"11",62393805,62406582,"11_62393805_62406582",0.0297474987967517,4
"11",62406829,62457993,"11_62406829_62457993",0.0122649339684601,4
"11",62600422,62744353,"11_62600422_62744353",0.0170278504603311,4
"11",62744615,62931545,"11_62744615_62931545",-0.0928994251958114,6
"11",63764000,63971598,"11_63764000_63971598",-0.0145928371165502,12
"11",63974835,63999436,"11_63974835_63999436",0.0807468482842242,6
"11",63999900,64030033,"11_63999900_64030033",-0.0396393240141091,6
"11",64030117,64087340,"11_64030117_64087340",-0.0149933830458202,5
"11",64435913,64519127,"11_64435913_64519127",0.0578828294266492,4
"11",64537434,64575571,"11_64537434_64575571",0.0517622570194367,6
"11",64577120,64659236,"11_64577120_64659236",0.0284313262168928,4
"11",65351710,65398075,"11_65351710_65398075",0.0340786931571295,5
"11",65480235,65617742,"11_65480235_65617742",0.136030563432353,4
"11",65743864,65789114,"11_65743864_65789114",-0.0811928029893946,4
"11",68747488,69482780,"11_68747488_69482780",0.129990913337577,9
"11",70202265,70275305,"11_70202265_70275305",-0.105943912553104,4
"11",70277295,71183546,"11_70277295_71183546",0.0732484160740513,4
"11",71809333,71939542,"11_71809333_71939542",-0.00488339522473591,4
"11",72291928,72404515,"11_72291928_72404515",-0.0569553591038351,5
"11",73610189,73688062,"11_73610189_73688062",-0.0145716248933418,6
"11",73688929,73803633,"11_73688929_73803633",-0.010940879528573,8
"11",74347240,74559507,"11_74347240_74559507",-0.145837519231338,5
"11",76183606,76696768,"11_76183606_76696768",0.00839799980404416,4
"11",76868323,76919562,"11_76868323_76919562",0.146393900315065,4
"11",77817851,77932825,"11_77817851_77932825",-0.0242327613272,4
"11",77933149,78381596,"11_77933149_78381596",0.122266898678063,7
"11",78383076,82561113,"11_78383076_82561113",-0.0722823281398518,6
"11",82561364,82881037,"11_82561364_82881037",0.00964596556324468,7
"11",83173043,84245774,"11_83173043_84245774",-0.0690987229168244,4
"11",85966262,86123601,"11_85966262_86123601",0.0820917991206834,5
"11",86778734,88045722,"11_86778734_88045722",0.106026027770533,4
"11",89939368,92569869,"11_89939368_92569869",-0.0448500130957308,7
"11",93815582,94113939,"11_93815582_94113939",-0.0308009500396397,10
"11",94223997,94351273,"11_94223997_94351273",0.0658543150832986,7
"11",95724682,100141973,"11_95724682_100141973",-0.165971389926271,6
"11",100169892,101344504,"11_100169892_101344504",-0.00542380298568045,4
"11",101347030,101857772,"11_101347030_101857772",2.4980018054066e-16,5
"11",102207638,102465488,"11_102207638_102465488",0.05225542095381,6
"11",103027115,103091512,"11_103027115_103091512",-0.0119209545117064,4
"11",103092757,103797854,"11_103092757_103797854",0.0132080654735427,6
"11",106558273,107403132,"11_106558273_107403132",0.0614124443115711,4
"11",110461370,111384565,"11_110461370_111384565",-0.0169648641563548,4
"11",111636970,111754604,"11_111636970_111754604",-0.0104810015728121,6
"11",113103438,113222021,"11_113103438_113222021",4.30211422042248e-16,4
"11",113222790,113604536,"11_113222790_113604536",0.0706106944741876,14
"11",113802478,114167432,"11_113802478_114167432",0.0756509141047787,4
"11",114568765,116649775,"11_114568765_116649775",0.133454228159963,5
"11",116650486,116707127,"11_116650486_116707127",0.0697003587236186,7
"11",116827662,117061456,"11_116827662_117061456",0.0429909986066178,4
"11",117100091,117164724,"11_117100091_117164724",-0.0791405469341481,4
"11",117314600,117691610,"11_117314600_117691610",0.0038549794767609,6
"11",117710494,117969813,"11_117710494_117969813",-0.018421942269023,9
"11",118074141,118209942,"11_118074141_118209942",0.0940682065569665,5
"11",118390670,118425798,"11_118390670_118425798",2.63677968348475e-16,5
"11",118627878,118849914,"11_118627878_118849914",0.162234382678281,4
"11",118850150,118896039,"11_118850150_118896039",0.0191329557368741,6
"11",118923005,118949044,"11_118923005_118949044",0.033436331789093,6
"11",118949273,118968261,"11_118949273_118968261",-0.0715707997010267,9
"11",119181988,119228545,"11_119181988_119228545",0.0600438955653869,6
"11",119228689,119983184,"11_119228689_119983184",-0.103040127701287,4
"11",119986044,120188073,"11_119986044_120188073",0.0872388216630317,5
"11",120189060,120319057,"11_120189060_120319057",0.104033344288113,5
"11",120319816,120531109,"11_120319816_120531109",0.110208780214896,4
"11",120929052,121038926,"11_120929052_121038926",2.4980018054066e-16,4
"11",121414255,121466481,"11_121414255_121466481",0.0087235352153995,4
"11",122647730,122738263,"11_122647730_122738263",0.00872445148203674,5
"11",122738719,122930976,"11_122738719_122930976",-0.0274871895459593,4
"11",122931299,123509032,"11_122931299_123509032",0.138329813511824,4
"11",123513152,123887217,"11_123513152_123887217",0.0343772374639458,25
"11",123893718,124121283,"11_123893718_124121283",0.0974542845263692,13
"11",124134721,124517394,"11_124134721_124517394",1.52655665885959e-16,13
"11",124748192,124789913,"11_124748192_124789913",1.80411241501588e-16,6
"11",124792282,124954215,"11_124792282_124954215",-0.0133116249355575,6
"11",124954960,125333466,"11_124954960_125333466",-0.0348298429999465,4
"11",125550622,125851224,"11_125550622_125851224",-0.0250103925232254,9
"11",126139100,126277529,"11_126139100_126277529",0.0743582709734264,4
"11",126277992,128360471,"11_126277992_128360471",-0.0344339638682728,4
"11",129753015,129805113,"11_129753015_129805113",-0.0464080495201283,8
"11",130011812,130276023,"11_130011812_130276023",0.0779639938065627,4
"11",130278357,130776616,"11_130278357_130776616",-0.0253596086511155,6
"11",133711932,134010665,"11_133711932_134010665",-0.149780519578062,6
"11",134014134,134051079,"11_134014134_134051079",-0.013298556152918,5
"12",176047,309949,"12_176047_309949",0.0305152814399157,4
"12",310926,404959,"12_310926_404959",-0.0149517543397771,7
"12",406205,465703,"12_406205_465703",0.0527954350996964,6
"12",658933,968630,"12_658933_968630",0.0033743515915068,6
"12",970177,1006847,"12_970177_1006847",0.018431838207173,7
"12",1009640,1225199,"12_1009640_1225199",0.0390040297916419,4
"12",1882006,1988202,"12_1882006_1988202",0.0338086055398514,5
"12",3387585,3788264,"12_3387585_3788264",0.0155331023435627,6
"12",4747265,4873213,"12_4747265_4873213",0.151692080909475,7
"12",4874543,5860136,"12_4874543_5860136",-0.00392294328016291,5
"12",5908671,6094285,"12_5908671_6094285",0.0450697328696988,8
"12",6094727,6155983,"12_6094727_6155983",2.77555756156289e-16,5
"12",6346927,6450980,"12_6346927_6450980",-0.0869690254325593,8
"12",6554260,6618958,"12_6554260_6618958",0.0680884979065745,17
"12",6619239,6637054,"12_6619239_6637054",0.0437913521706751,6
"12",6637132,6658015,"12_6637132_6658015",-0.0285713592205905,5
"12",6804594,6884030,"12_6804594_6884030",0.0246635168854102,4
"12",6884437,6942808,"12_6884437_6942808",0.0468752445640968,5
"12",7090754,7242329,"12_7090754_7242329",-0.0323433573111748,4
"12",7302117,7459339,"12_7302117_7459339",0.014349968065877,4
"12",7548689,7649729,"12_7548689_7649729",0.0921571492871399,6
"12",8975776,9007427,"12_8975776_9007427",0.0336243759813714,6
"12",9086459,9222409,"12_9086459_9222409",-0.042633715363042,8
"12",9312908,9354967,"12_9312908_9354967",-0.0433189614105973,9
"12",9355119,9840682,"12_9355119_9840682",-0.126363517650471,5
"12",10218097,10337967,"12_10218097_10337967",0.0745192051948429,5
"12",10570941,10775277,"12_10570941_10775277",-0.0067185677889471,5
"12",10777248,11002036,"12_10777248_11002036",-0.00436702309737376,8
"12",11034832,11421082,"12_11034832_11421082",-0.423770057965478,8
"12",11422538,12265278,"12_11422538_12265278",0.111716871903661,7
"12",13243435,14019142,"12_13243435_14019142",-0.0154487209162092,8
"12",14952567,15102819,"12_14952567_15102819",0.0369876647656739,9
"12",15103464,15704605,"12_15103464_15704605",0.0174418607088802,9
"12",15710387,15811087,"12_15710387_15811087",0.0308383028600306,5
"12",16111120,18491482,"12_16111120_18491482",-0.0804932901153771,4
"12",20709592,20868219,"12_20709592_20868219",-0.0957702144101443,4
"12",20870064,21036536,"12_20870064_21036536",-0.00389504649160039,7
"12",21051368,21331656,"12_21051368_21331656",0.139036743140223,5
"12",24989443,25256833,"12_24989443_25256833",-0.139929719740449,4
"12",25256941,25357246,"12_25256941_25357246",0.137080994384785,7
"12",25362727,26348884,"12_25362727_26348884",-0.0509736804210324,4
"12",26377224,26640184,"12_26377224_26640184",-0.0277784622780827,6
"12",26647084,26808785,"12_26647084_26808785",0.0681196814795593,5
"12",26809228,27064250,"12_26809228_27064250",-0.134619879889755,12
"12",29464814,29604502,"12_29464814_29604502",0.0267720027358828,4
"12",30864498,31131570,"12_30864498_31131570",2.22044604925031e-16,5
"12",31841939,32729383,"12_31841939_32729383",-0.0114153470712112,11
"12",32949041,34177094,"12_32949041_34177094",-0.0102439059094297,5
"12",41331370,41903715,"12_41331370_41903715",0.113262882958601,4
"12",41946456,42717904,"12_41946456_42717904",0.11571400080273,7
"12",42729683,43769315,"12_42729683_43769315",-0.109744521760498,4
"12",43846315,44165168,"12_43846315_44165168",0.0983786462650423,5
"12",48110671,48145303,"12_48110671_48145303",-0.0138679842381206,9
"12",48145504,48359128,"12_48145504_48359128",-0.108053129458166,10
"12",48442710,48529166,"12_48442710_48529166",-0.0279687216567164,7
"12",49073436,49169233,"12_49073436_49169233",0.034390744844731,4
"12",49169744,49224475,"12_49169744_49224475",0.136651778799563,4
"12",50195629,50356163,"12_50195629_50356163",-8.32667268468867e-17,4
"12",51128854,51382218,"12_51128854_51382218",-0.147828745318987,6
"12",51450131,51566205,"12_51450131_51566205",-0.0459939313104138,5
"12",51696869,51847483,"12_51696869_51847483",-0.0194871879378509,5
"12",51851133,52078076,"12_51851133_52078076",-0.104468145930527,5
"12",52183063,52374983,"12_52183063_52374983",0.052442222741155,8
"12",52574295,52700064,"12_52574295_52700064",-0.00472206945583154,9
"12",53223805,53298765,"12_53223805_53298765",0.00464954252264056,9
"12",53607841,53677041,"12_53607841_53677041",-0.020412078323475,6
"12",53677164,53693129,"12_53677164_53693129",0.0607726612915541,4
"12",53931197,54117567,"12_53931197_54117567",-0.0879865743739267,4
"12",54575878,54737100,"12_54575878_54737100",-0.064395188043147,5
"12",55251975,55846936,"12_55251975_55846936",0.00830936087692265,25
"12",55862982,56090852,"12_55862982_56090852",0.0113100204061545,6
"12",56385879,56486604,"12_56385879_56486604",-0.0159940561480471,4
"12",57108384,57346030,"12_57108384_57346030",0.0711312648013815,5
"12",57346609,57431425,"12_57346609_57431425",-0.0360088599998366,6
"12",57556098,57574590,"12_57556098_57574590",-0.107338807174177,5
"12",57574938,57591167,"12_57574938_57591167",0.010669173565098,6
"12",57591326,57623594,"12_57591326_57623594",0.0614796190913237,8
"12",58140799,58163187,"12_58140799_58163187",-0.0101938243294149,5
"12",59308044,62783768,"12_59308044_62783768",0.00414532684648936,10
"12",63042267,64057625,"12_63042267_64057625",-0.0123167738577173,7
"12",64491019,64803875,"12_64491019_64803875",-0.0272449003360743,5
"12",65471524,66221867,"12_65471524_66221867",-0.0814246776103086,5
"12",66700123,66814569,"12_66700123_66814569",0.125774627044088,9
"12",66826326,67698526,"12_66826326_67698526",-0.105851560797809,6
"12",67698882,68690762,"12_67698882_68690762",0.045319636048329,4
"12",68696398,69085892,"12_68696398_69085892",-0.0485570277090029,12
"12",69090597,69129124,"12_69090597_69129124",-0.0700948607646189,5
"12",69263103,69759479,"12_69263103_69759479",0.0214608062646062,4
"12",70918249,70965069,"12_70918249_70965069",0.150446774013486,5
"12",71147969,71960255,"12_71147969_71960255",0.115008654515407,5
"12",72288103,72388345,"12_72288103_72388345",0.00666074783650117,4
"12",72416177,73050788,"12_72416177_73050788",0.0567019972889557,4
"12",73056830,75737718,"12_73056830_75737718",-0.169333759658589,6
"12",75902052,76752591,"12_75902052_76752591",-0.0124676681101629,7
"12",76762992,77191317,"12_76762992_77191317",-0.0100641465788858,4
"12",78513015,78594371,"12_78513015_78594371",0.0508429744681045,6
"12",88939527,89995210,"12_88939527_89995210",-0.0110192871969328,5
"12",94634259,94706793,"12_94634259_94706793",-0.0586656705519095,4
"12",94725474,95416179,"12_94725474_95416179",0.048425562408239,4
"12",96063852,96292243,"12_96063852_96292243",-0.048546463261752,7
"12",96292344,96379938,"12_96292344_96379938",0.0256755715300525,9
"12",96691403,97112600,"12_96691403_97112600",-0.119821495043745,4
"12",97113882,97338573,"12_97113882_97338573",0.0850373666707502,4
"12",97339469,98993905,"12_97339469_98993905",-0.108072503684037,5
"12",100813591,101365184,"12_100813591_101365184",0.0275901090219247,4
"12",101682736,101715407,"12_101682736_101715407",0.0565876043326009,4
"12",101720857,101757521,"12_101720857_101757521",0.0128328450694304,6
"12",101759235,101796724,"12_101759235_101796724",-0.12066436713369,5
"12",101871333,102055040,"12_101871333_102055040",0.0819995899038428,4
"12",102164772,102471281,"12_102164772_102471281",0.0997614087423774,5
"12",103234176,104015889,"12_103234176_104015889",0.0757665212721369,7
"12",104121043,104155188,"12_104121043_104155188",-0.0166900567038426,6
"12",104156050,104328065,"12_104156050_104328065",1.94289029309402e-16,8
"12",104379379,104489341,"12_104379379_104489341",0.0934555468820876,6
"12",104490136,104725419,"12_104490136_104725419",0.021998574853026,4
"12",107090059,107360958,"12_107090059_107360958",0.0979920681281008,4
"12",108010864,108097523,"12_108010864_108097523",-0.110225116652553,4
"12",108936802,109052695,"12_108936802_109052695",0.0692648787946593,6
"12",109283982,109520548,"12_109283982_109520548",-0.16606483551592,4
"12",109616891,109670611,"12_109616891_109670611",0.035143605143116,5
"12",109671551,109702191,"12_109671551_109702191",-0.0591298883315418,5
"12",109702913,109865391,"12_109702913_109865391",-0.0911655081804181,5
"12",109870700,109927809,"12_109870700_109927809",0.0278619935243435,4
"12",109998843,110230622,"12_109998843_110230622",0.0458320959585028,6
"12",113306233,113357498,"12_113306233_113357498",-0.0640512129996965,4
"12",113444216,113553593,"12_113444216_113553593",0.0235601916343473,5
"12",114386636,115114275,"12_114386636_115114275",0.0625936641331493,5
"12",118457435,118509274,"12_118457435_118509274",0.106737688074533,4
"12",118673361,119592188,"12_118673361_119592188",0.0315962904849598,4
"12",119594298,120111862,"12_119594298_120111862",-0.078035125109673,4
"12",120158281,120241193,"12_120158281_120241193",-0.0118665761172207,6
"12",120791100,120941884,"12_120791100_120941884",-0.00480282857027138,4
"12",120942696,121013753,"12_120942696_121013753",2.77555756156289e-16,6
"12",121014391,121164992,"12_121014391_121164992",0.0547599923830141,5
"12",121434342,121603240,"12_121434342_121603240",0.0215252428068775,6
"12",121603859,121690517,"12_121603859_121690517",0.0719343070698197,15
"12",121691074,121779872,"12_121691074_121779872",-0.0238352908453811,7
"12",121783640,121947842,"12_121783640_121947842",-0.092317151843345,5
"12",122340910,122437850,"12_122340910_122437850",-0.0160978922628945,7
"12",122439401,122626359,"12_122439401_122626359",3.19189119579733e-16,11
"12",122656957,122717515,"12_122656957_122717515",0.00857578793586803,5
"12",122812806,122974010,"12_122812806_122974010",-0.122299353776363,4
"12",122985185,123042236,"12_122985185_123042236",-0.0306999416477944,5
"12",124258694,124311445,"12_124258694_124311445",-0.113858782848523,7
"12",124827549,125302253,"12_124827549_125302253",-0.103652438231346,7
"12",125396258,125467169,"12_125396258_125467169",0.0765186348249347,8
"12",125470640,125811221,"12_125470640_125811221",-0.0494250416367139,7
"12",125833996,129429914,"12_125833996_129429914",0.02401945226562,11
"12",129431881,130834512,"12_129431881_130834512",-0.0897944864654994,4
"12",131439009,131622774,"12_131439009_131622774",-0.119176575757614,5
"12",132195773,132334604,"12_132195773_132334604",0.0764746144687561,6
"12",132529862,133196933,"12_132529862_133196933",0.0395724895496895,6
"12",133311990,133373286,"12_133311990_133373286",2.77555756156289e-16,7
"12",133374924,133454240,"12_133374924_133454240",-0.0189573217069943,7
"13",19748001,20056687,"13_19748001_20056687",-0.0888994272289799,7
"13",20066988,20304484,"13_20066988_20304484",-0.0171648949026648,5
"13",20315703,20625738,"13_20315703_20625738",-0.105431762959043,7
"13",21148517,21230569,"13_21148517_21230569",0.0981429034405597,5
"13",22113794,24164391,"13_22113794_24164391",0.0348128566551816,8
"13",24167482,24453493,"13_24167482_24453493",0.046511009073666,5
"13",24455836,24895906,"13_24455836_24895906",0.0174257868820843,6
"13",25058789,25267034,"13_25058789_25267034",-0.104962080104769,7
"13",25268580,25362297,"13_25268580_25362297",-0.0291666517456094,5
"13",25363484,25435525,"13_25363484_25435525",-0.0650841303882527,4
"13",25436849,25481331,"13_25436849_25481331",0.133917166346669,6
"13",25482154,25887170,"13_25482154_25887170",2.91433543964104e-16,4
